customer_id,name,gender,age,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,categorized_job_title
290,Giorgio Kevane,Unknown,40.040122668029646,IT,Mass Customer,N,No,10.65704063378482,Marketing & Media
291,Aime Burston,Female,46.0,Entertainment,Mass Customer,N,No,4.0,Administrative Roles
292,Gelya Gerant,Female,56.0,Unknown,Affluent Customer,N,Yes,9.0,Management & Leadership Roles
293,Virgilio Willcocks,Male,28.0,Manufacturing,Mass Customer,N,Yes,20.0,Administrative Roles
294,Magnum Slowan,Male,58.0,Unknown,High Net Worth,N,No,5.0,Administrative Roles
295,Lena Chape,Female,53.0,Unknown,Mass Customer,N,Yes,18.0,IT & Software Roles
296,Marshal Rathbone,Male,45.0,Health,High Net Worth,N,Yes,17.0,unknown
297,Cecile MacLise,Female,58.0,Manufacturing,High Net Worth,N,No,16.0,Engineering & Technical Roles
298,Maurise Lenglet,Male,61.0,Manufacturing,High Net Worth,N,No,9.0,Engineering & Technical Roles
299,Corabelle Hartnell,Female,61.0,Financial Services,Mass Customer,N,Yes,7.0,Finance & Accounting
300,Malachi Hadcroft,Male,61.0,Health,Mass Customer,N,No,9.0,Healthcare & Therapy
301,Hildy Bilbrook,Female,37.0,Manufacturing,High Net Worth,N,No,19.0,IT & Software Roles
302,Laurice Colgrave,Female,40.0,Health,Mass Customer,N,No,13.0,unknown
303,Shane Smetoun,Female,43.0,Argiculture,Mass Customer,N,Yes,14.0,Administrative Roles
304,Paddy Mumbray,Male,48.0,Manufacturing,Mass Customer,N,Yes,15.0,Management & Leadership Roles
305,Cris Chellam,Female,43.0,Financial Services,Mass Customer,N,No,11.0,Finance & Accounting
306,Ruy Adanet,Male,44.0,Health,High Net Worth,N,No,18.0,Healthcare & Therapy
307,Ruben Handlin,Male,33.0,Health,Affluent Customer,N,Yes,12.0,Healthcare & Therapy
308,Iver Dobsons,Male,34.0,IT,High Net Worth,N,No,4.0,IT & Software Roles
309,Maurizia Ligerton,Female,43.0,Health,Mass Customer,N,Yes,21.0,Healthcare & Therapy
310,Myranda Clowser,Female,32.0,Financial Services,Mass Customer,N,Yes,18.0,Administrative Roles
311,Jaimie Halms,Female,60.0,Health,High Net Worth,N,No,12.0,Finance & Accounting
312,Garek Prattin,Male,59.0,Financial Services,Affluent Customer,N,Yes,6.0,IT & Software Roles
313,Theo McKune,Male,30.0,Manufacturing,Mass Customer,N,Yes,13.0,Administrative Roles
314,Catie Advani,Female,55.0,Retail,High Net Worth,N,Yes,5.0,Administrative Roles
315,Lisa Odlin,Female,59.0,Manufacturing,Affluent Customer,N,No,12.0,Engineering & Technical Roles
316,Genni Larway,Female,41.0,Manufacturing,Mass Customer,N,Yes,10.0,Science & Research
317,Elicia Dahler,Female,43.0,Entertainment,Mass Customer,N,Yes,14.0,Engineering & Technical Roles
318,Libbie Castelin,Female,48.0,Retail,Affluent Customer,N,Yes,18.0,IT & Software Roles
319,Madelle Matteris,Female,46.0,Retail,Mass Customer,N,Yes,14.0,unknown
320,Aldous Cubin,Male,20.0,Health,Mass Customer,N,No,4.0,Healthcare & Therapy
321,Christean Finnes,Female,44.0,Unknown,Mass Customer,N,No,18.0,Administrative Roles
322,De Denington,Female,40.0,Financial Services,Mass Customer,N,Yes,11.0,Science & Research
323,Celka Goodrich,Female,44.0,Health,Mass Customer,N,Yes,7.0,Management & Leadership Roles
324,Franz Lyptrit,Male,31.0,IT,Mass Customer,N,Yes,15.0,IT & Software Roles
325,Anthia Ghilardini,Female,46.0,Financial Services,Affluent Customer,N,Yes,17.0,IT & Software Roles
326,Guenna Spensly,Female,37.0,Financial Services,Mass Customer,N,No,6.0,Administrative Roles
327,Cris Richfield,Female,49.0,Health,Mass Customer,N,No,12.0,Engineering & Technical Roles
328,Bernice Kings,Female,26.0,Manufacturing,Mass Customer,N,No,12.0,Management & Leadership Roles
329,Garvy Berthel,Male,33.0,Entertainment,High Net Worth,N,Yes,12.0,Marketing & Media
330,Port Pancost,Male,58.0,Manufacturing,High Net Worth,N,Yes,7.0,Administrative Roles
331,Ford Groucock,Male,19.0,Health,Mass Customer,N,Yes,3.0,IT & Software Roles
332,Liza Trouel,Female,39.0,Health,High Net Worth,N,No,14.0,Healthcare & Therapy
333,Debbi Doohey,Female,52.0,Financial Services,Affluent Customer,N,Yes,8.0,Marketing & Media
334,Fredi Iannuzzelli,Female,18.0,Financial Services,Affluent Customer,N,Yes,3.0,Finance & Accounting
335,Debee Martynov,Female,34.0,Unknown,Affluent Customer,N,No,8.0,Marketing & Media
336,Georgiana Wallington,Female,38.0,Manufacturing,High Net Worth,N,No,3.0,unknown
337,Shaylah Urquhart,Female,38.0,Argiculture,High Net Worth,N,Yes,12.0,Science & Research
338,Hilliary Littrell,Female,59.0,Health,Mass Customer,N,No,19.0,unknown
339,Nanny Casero,Female,37.0,Health,Mass Customer,N,No,12.0,Administrative Roles
340,Joshuah Purvey,Male,44.0,Argiculture,Mass Customer,N,Yes,17.0,unknown
341,Jeremiah Wasling,Male,41.0,Financial Services,Mass Customer,N,No,5.0,Engineering & Technical Roles
342,Winslow Hammant,Male,30.0,Health,High Net Worth,N,No,2.0,IT & Software Roles
343,Nicole Johananoff,Female,60.0,Property,Affluent Customer,N,No,13.0,Administrative Roles
344,Carlene Eyckelbeck,Female,44.0,Unknown,High Net Worth,N,Yes,4.0,unknown
345,Tish Oleksiak,Female,28.0,Health,High Net Worth,N,Yes,17.0,Marketing & Media
346,Timmie Eisikowitz,Male,36.0,Financial Services,Mass Customer,N,No,3.0,Finance & Accounting
347,Berkly Grishinov,Male,52.0,Financial Services,Mass Customer,N,No,9.0,Administrative Roles
348,Gan Devoy,Male,37.0,Retail,Mass Customer,N,Yes,9.0,Administrative Roles
349,Vinnie Usherwood,Female,36.0,Manufacturing,High Net Worth,N,No,4.0,IT & Software Roles
350,Carmela Jesper,Female,40.0,Health,Mass Customer,N,Yes,9.0,Healthcare & Therapy
351,Dev Hafner,Male,18.0,Health,Mass Customer,N,Yes,2.0,Healthcare & Therapy
352,Orrin Finding,Male,38.0,Retail,Mass Customer,N,No,4.0,Marketing & Media
353,Antonia Cardis,Female,37.0,Unknown,Mass Customer,N,No,3.0,Administrative Roles
354,Mavra Donavan,Female,37.0,Property,Mass Customer,N,No,9.0,Administrative Roles
355,Stacy Gullane,Female,38.0,Retail,Mass Customer,N,Yes,3.0,IT & Software Roles
356,Nichole  ,Female,42.0,Entertainment,High Net Worth,N,No,5.0,Science & Research
357,Betta Shrimpton,Female,48.0,Unknown,Affluent Customer,N,No,18.0,Management & Leadership Roles
358,Kippie Crimpe,Female,32.0,Unknown,Mass Customer,N,No,18.0,Administrative Roles
359,Dulcine Gauson,Female,59.0,Manufacturing,Affluent Customer,N,Yes,6.0,Administrative Roles
360,Atalanta Starbucke,Female,61.0,Property,Mass Customer,N,Yes,19.0,Science & Research
361,Stephana Minero,Female,18.0,Health,Mass Customer,N,Yes,2.0,Engineering & Technical Roles
362,Jamima Pirolini,Female,43.0,Financial Services,High Net Worth,N,Yes,18.0,Engineering & Technical Roles
363,Sabrina Caddy,Female,29.0,Retail,Mass Customer,N,Yes,7.0,Administrative Roles
364,Leontyne Simpkiss,Female,41.0,Financial Services,Affluent Customer,N,No,11.0,IT & Software Roles
365,Romona Capitano,Female,41.0,Property,High Net Worth,N,No,15.0,Management & Leadership Roles
366,Constance Ucchino,Female,64.0,Entertainment,High Net Worth,N,No,19.0,Science & Research
367,Katrinka Sturrock,Female,32.0,Manufacturing,Mass Customer,N,Yes,12.0,IT & Software Roles
368,Lacee Roan,Female,31.0,Financial Services,High Net Worth,N,No,6.0,unknown
369,Alic Trenear,Male,26.0,Financial Services,Mass Customer,N,Yes,9.0,Finance & Accounting
370,Trstram Bondesen,Male,19.0,Telecommunications,Affluent Customer,N,Yes,3.0,unknown
371,Pernell Favelle,Male,63.0,Financial Services,Mass Customer,N,No,7.0,IT & Software Roles
372,Moina Thumim,Female,30.0,Property,Affluent Customer,N,Yes,4.0,Marketing & Media
373,Eva Colenutt,Female,17.0,Health,High Net Worth,N,Yes,1.0,Engineering & Technical Roles
374,Valdemar MacCoughen,Male,25.0,Financial Services,Mass Customer,N,Yes,8.0,Finance & Accounting
375,Salvidor Renzo,Male,41.0,Manufacturing,Mass Customer,N,Yes,7.0,Engineering & Technical Roles
376,Marena Brunotti,Female,51.0,Financial Services,Mass Customer,N,Yes,19.0,Finance & Accounting
377,Levy Bonavia,Male,18.0,Argiculture,Mass Customer,N,No,1.0,Science & Research
378,Raquela Yuille,Female,43.0,Retail,Mass Customer,N,No,17.0,Management & Leadership Roles
379,Bert Ainslie,Male,37.0,Manufacturing,High Net Worth,N,Yes,4.0,unknown
380,Teriann Birdsey,Female,61.0,Property,Mass Customer,N,No,17.0,Engineering & Technical Roles
381,Leesa Castleman,Female,21.0,Unknown,Affluent Customer,N,No,1.0,Marketing & Media
382,Issiah Fardell,Male,32.0,Health,Mass Customer,N,Yes,7.0,Science & Research
383,Barclay Shalders,Male,39.0,Unknown,Affluent Customer,N,No,14.0,Healthcare & Therapy
384,Friederike Bestar,Female,41.0,Financial Services,Affluent Customer,N,No,17.0,unknown
385,Kendall Humes,Male,51.0,Health,High Net Worth,N,No,9.0,Administrative Roles
386,Ethelyn Pincott,Female,27.0,Argiculture,Mass Customer,N,No,5.0,Engineering & Technical Roles
387,Spike Thieme,Male,40.0,Financial Services,Mass Customer,N,No,22.0,Administrative Roles
388,Carlye Bartle,Female,51.0,Financial Services,Mass Customer,N,Yes,11.0,unknown
389,Dorene Scrivner,Female,42.0,Entertainment,Affluent Customer,N,Yes,17.0,Administrative Roles
390,Royall Slimings,Male,20.0,Health,Affluent Customer,N,No,3.0,IT & Software Roles
391,Duffie Woodier,Male,47.0,Argiculture,Mass Customer,N,No,16.0,unknown
392,Brandyn Morrid,Male,39.0,Property,Mass Customer,N,No,13.0,Healthcare & Therapy
393,Cesaro Isbell,Male,62.0,Manufacturing,Mass Customer,N,Yes,9.0,Education & Teaching
394,Roanne Cowthard,Female,40.0,Health,High Net Worth,N,Yes,16.0,Administrative Roles
395,Penn Burkinshaw,Male,41.0,Retail,High Net Worth,N,Yes,9.0,IT & Software Roles
396,Peria Iscowitz,Female,50.0,Telecommunications,High Net Worth,N,Yes,16.0,IT & Software Roles
397,Nerissa Foote,Female,36.0,Financial Services,Affluent Customer,N,Yes,5.0,Administrative Roles
398,Randee Douberday,Female,48.0,Retail,Affluent Customer,N,No,11.0,unknown
399,Nickie Neissen,Male,41.0,Manufacturing,Affluent Customer,N,Yes,16.0,Engineering & Technical Roles
400,Sibeal Fellow,Female,55.0,Financial Services,Mass Customer,N,No,5.0,Finance & Accounting
401,Halette Helling,Female,31.0,Retail,Mass Customer,N,No,15.0,Administrative Roles
402,Berne Donegan,Male,40.0,Retail,Affluent Customer,N,No,22.0,IT & Software Roles
403,Easter Laffoley-Lane,Female,42.0,Unknown,Mass Customer,N,Yes,17.0,Marketing & Media
404,Sinclair Sustins,Male,22.0,Financial Services,Affluent Customer,N,Yes,4.0,Science & Research
405,Vivien Urion,Female,46.0,Manufacturing,High Net Worth,N,Yes,14.0,unknown
406,Rhona Spilsburie,Female,30.0,Financial Services,High Net Worth,N,No,12.0,Finance & Accounting
407,Chryste Acum,Female,38.0,Unknown,High Net Worth,N,Yes,15.0,Engineering & Technical Roles
408,Kurtis Baistow,Male,26.0,Financial Services,Affluent Customer,N,No,11.0,Finance & Accounting
409,Tatiania O'Kane,Female,39.0,Health,Mass Customer,N,Yes,13.0,Administrative Roles
410,Alicia Townend,Female,27.0,Unknown,Mass Customer,N,Yes,11.0,Engineering & Technical Roles
411,Cathyleen Bern,Female,40.0,Financial Services,High Net Worth,N,No,12.0,Management & Leadership Roles
412,Evanne Feechum,Female,57.0,IT,High Net Worth,N,No,19.0,unknown
413,Simone Denys,Male,60.0,Unknown,High Net Worth,N,Yes,19.0,Management & Leadership Roles
414,Thorin Grimoldby,Male,41.0,Health,High Net Worth,N,No,10.0,Marketing & Media
415,Conchita Jeans,Female,62.0,Financial Services,Affluent Customer,N,Yes,18.0,Finance & Accounting
416,Dory Barnsdall,Female,20.0,Unknown,Mass Customer,N,Yes,1.0,IT & Software Roles
417,Fernandina Brambley,Female,46.0,Argiculture,Mass Customer,N,No,15.0,Science & Research
418,Jere Ding,Female,59.0,Unknown,Mass Customer,N,No,6.0,unknown
419,Chrissie Bernardini,Female,36.0,Manufacturing,Affluent Customer,N,No,17.0,Management & Leadership Roles
420,Clem Leek,Male,59.0,Entertainment,High Net Worth,N,No,7.0,Administrative Roles
421,Tish Netti,Female,18.0,Retail,Mass Customer,N,Yes,2.0,Marketing & Media
422,Vito Norker,Male,15.0,Manufacturing,Affluent Customer,N,No,1.0,unknown
423,Orville Akerman,Male,61.0,Unknown,Mass Customer,N,No,9.0,Engineering & Technical Roles
424,Dennie Eunson,Male,39.0,Health,High Net Worth,N,No,9.0,Science & Research
425,Michaeline Bordman,Female,64.0,Retail,Mass Customer,N,Yes,20.0,Marketing & Media
426,Emlyn Anstice,Female,45.0,Manufacturing,Affluent Customer,N,No,8.0,Engineering & Technical Roles
427,Giusto Torbett,Male,21.0,Entertainment,Mass Customer,N,Yes,2.0,Administrative Roles
428,Freida Everil,Female,40.0,Health,High Net Worth,N,Yes,14.0,Engineering & Technical Roles
429,Berny Bold,Female,39.0,IT,High Net Worth,N,Yes,21.0,Marketing & Media
430,Janice Himsworth,Female,44.0,Financial Services,High Net Worth,N,Yes,11.0,Administrative Roles
431,Gale Done,Male,61.0,Health,Affluent Customer,N,Yes,18.0,Science & Research
432,Amby Pentin,Male,27.0,Manufacturing,Affluent Customer,N,Yes,10.0,Engineering & Technical Roles
433,Reinhard Jubert,Male,53.0,Property,Affluent Customer,N,No,15.0,Science & Research
434,Raff Waadenburg,Male,22.0,Financial Services,Mass Customer,N,Yes,19.0,unknown
435,Jerome Muggeridge,Male,18.0,Telecommunications,Mass Customer,N,No,1.0,Engineering & Technical Roles
436,Erwin Pendre,Male,60.0,IT,Mass Customer,N,No,18.0,Finance & Accounting
437,Sayres Duthie,Male,41.0,Manufacturing,Affluent Customer,N,Yes,17.0,IT & Software Roles
438,Ebenezer Bottelstone,Male,28.0,Property,High Net Worth,N,Yes,13.0,Finance & Accounting
439,Lida Wych,Female,43.0,Unknown,Affluent Customer,N,No,10.0,Engineering & Technical Roles
440,Sheena O'Duggan,Female,40.0,Telecommunications,Mass Customer,N,No,10.0,Management & Leadership Roles
441,Felicle Beneze,Female,43.0,IT,Mass Customer,N,No,11.0,IT & Software Roles
442,Linc Vedyasov,Male,16.0,Financial Services,Mass Customer,N,No,1.0,unknown
443,Lauree Leason,Female,45.0,Argiculture,High Net Worth,N,Yes,10.0,unknown
444,Britteny Falconer-Taylor,Female,50.0,Manufacturing,Mass Customer,N,Yes,8.0,Science & Research
445,Timothy Wenham,Male,33.0,Financial Services,Mass Customer,N,No,5.0,Administrative Roles
446,Marilee Oosthout de Vree,Female,39.0,IT,Affluent Customer,N,Yes,4.0,Finance & Accounting
447,Brittany Peasey,Female,16.0,Argiculture,Mass Customer,N,Yes,1.0,IT & Software Roles
448,Robin Crack,Female,22.0,IT,High Net Worth,N,No,3.0,Engineering & Technical Roles
449,Shana Fortesquieu,Female,43.0,Manufacturing,High Net Worth,N,Yes,6.0,Management & Leadership Roles
450,Myrlene Rothwell,Female,42.0,Entertainment,Mass Customer,N,Yes,18.0,Engineering & Technical Roles
451,Marlow Flowerdew,Unknown,40.040122668029646,IT,High Net Worth,N,No,10.65704063378482,Healthcare & Therapy
452,Natalee Bamford,Female,58.0,Property,Mass Customer,N,Yes,5.0,Administrative Roles
453,Cornelius Yarmouth,Unknown,40.040122668029646,IT,High Net Worth,N,No,10.65704063378482,Administrative Roles
454,Eugenie Domenc,Unknown,40.040122668029646,Health,Affluent Customer,N,Yes,10.65704063378482,Science & Research
455,Mile Dionisii,Male,26.0,Manufacturing,Mass Customer,N,Yes,5.0,Engineering & Technical Roles
456,Randolph Redihalgh,Male,42.0,Manufacturing,Affluent Customer,N,Yes,17.0,Engineering & Technical Roles
457,Querida Danilchev,Female,37.0,Financial Services,High Net Worth,N,Yes,17.0,Administrative Roles
458,Osborn Pentony,Male,48.0,Manufacturing,Affluent Customer,N,Yes,18.0,Marketing & Media
459,Bel Cheeke,Female,31.0,Manufacturing,Mass Customer,N,Yes,13.0,Engineering & Technical Roles
460,Illa  ,Female,31.0,Manufacturing,Affluent Customer,N,Yes,16.0,Engineering & Technical Roles
461,Jsandye Melendez,Female,38.0,Health,Mass Customer,N,Yes,14.0,Marketing & Media
462,Melany Thorrington,Female,58.0,Manufacturing,Affluent Customer,N,Yes,5.0,unknown
463,Allis Blanche,Female,55.0,Financial Services,Mass Customer,N,Yes,20.0,Management & Leadership Roles
464,Karel Dimelow,Female,59.0,Unknown,Mass Customer,N,Yes,10.0,unknown
465,Alina Wilsey,Female,41.0,Financial Services,Affluent Customer,N,Yes,14.0,IT & Software Roles
466,Jarad Bauser,Male,26.0,Manufacturing,Affluent Customer,N,Yes,2.0,unknown
467,Welbie Rockliffe,Male,64.0,Property,Affluent Customer,N,No,15.0,Administrative Roles
468,Valeria Ladyman,Female,43.0,Property,High Net Worth,N,Yes,8.0,Engineering & Technical Roles
469,Levi Cartmell,Male,21.0,Financial Services,High Net Worth,N,Yes,3.0,Finance & Accounting
470,Darbee Klimowicz,Male,16.0,Retail,Mass Customer,N,No,1.0,Finance & Accounting
471,Libby Wardesworth,Female,62.0,Financial Services,Affluent Customer,N,No,14.0,Engineering & Technical Roles
472,Kippy Jessel,Female,27.0,Financial Services,Mass Customer,N,Yes,8.0,Finance & Accounting
473,Benji O'Shirine,Male,40.0,Health,Mass Customer,N,Yes,20.0,Marketing & Media
474,Consolata Clacson,Female,34.0,Entertainment,Affluent Customer,N,No,18.0,Science & Research
475,Vernor  ,Male,21.0,Manufacturing,Affluent Customer,N,No,1.0,Engineering & Technical Roles
476,Kane Jahnel,Male,28.0,Unknown,Mass Customer,N,No,14.0,IT & Software Roles
477,Cheri Hazeman,Female,57.0,Financial Services,High Net Worth,N,Yes,13.0,Administrative Roles
478,Darcey Harberer,Female,56.0,Unknown,Affluent Customer,N,Yes,5.0,Engineering & Technical Roles
479,Blythe Keighley,Female,23.0,IT,Mass Customer,N,Yes,4.0,unknown
480,Darelle Ive,Unknown,40.040122668029646,Health,Mass Customer,N,Yes,10.65704063378482,Healthcare & Therapy
481,Marcella Manzell,Female,27.0,Argiculture,Mass Customer,N,No,8.0,IT & Software Roles
482,Gar Wallis,Male,55.0,Health,Mass Customer,N,No,20.0,unknown
483,Bertrand Penkethman,Male,44.0,Retail,Affluent Customer,N,No,9.0,Marketing & Media
484,Mason Kohrsen,Male,43.0,Manufacturing,Mass Customer,N,No,22.0,IT & Software Roles
485,Ulrika Steagall,Female,43.0,Manufacturing,High Net Worth,N,No,20.0,Science & Research
486,Prudi Edon,Female,62.0,Manufacturing,Affluent Customer,N,Yes,15.0,IT & Software Roles
487,Elayne Braiden,Female,38.0,Health,Mass Customer,N,No,10.0,Science & Research
488,Domini Ghelerdini,Female,37.0,Property,Mass Customer,N,Yes,10.0,Administrative Roles
489,Tresa Reeks,Female,46.0,Retail,Mass Customer,N,Yes,4.0,Marketing & Media
490,Lida Boynton,Female,25.0,Argiculture,Mass Customer,N,No,6.0,Science & Research
491,Andrea Funcheon,Male,41.0,Property,Affluent Customer,N,Yes,19.0,Healthcare & Therapy
492,Pail Ashplant,Male,41.0,Financial Services,Mass Customer,N,No,21.0,Science & Research
493,Tommie Banbridge,Female,57.0,Manufacturing,Mass Customer,N,Yes,5.0,Engineering & Technical Roles
494,Gaby  ,Male,42.0,Manufacturing,Mass Customer,N,No,9.0,Engineering & Technical Roles
495,Lucius Prescott,Male,58.0,Financial Services,Mass Customer,N,Yes,6.0,Management & Leadership Roles
496,Korry Cosgrove,Female,41.0,Financial Services,Affluent Customer,N,Yes,11.0,Engineering & Technical Roles
497,Allissa Brinklow,Female,44.0,Property,Mass Customer,N,Yes,11.0,unknown
498,Emmalee Sketcher,Female,39.0,Manufacturing,High Net Worth,N,Yes,10.0,Management & Leadership Roles
499,Dalli Baggally,Male,56.0,Financial Services,Affluent Customer,N,No,19.0,Finance & Accounting
500,Lazar Crathern,Male,25.0,Retail,Affluent Customer,N,Yes,10.0,Administrative Roles
501,Henrieta MacClancey,Female,40.0,Unknown,High Net Worth,N,No,19.0,Science & Research
502,Rica Raveau,Female,47.0,Manufacturing,Mass Customer,N,No,18.0,Education & Teaching
503,Burr Gerb,Male,28.0,Health,Affluent Customer,N,Yes,10.0,Healthcare & Therapy
504,Vinny Hegley,Male,22.0,Manufacturing,High Net Worth,N,Yes,7.0,Science & Research
505,Wylma Elsy,Female,51.0,Unknown,High Net Worth,N,Yes,10.0,unknown
506,Brett Scrancher,Female,32.0,Retail,Mass Customer,N,No,21.0,Healthcare & Therapy
507,Gwen Jakubczyk,Female,46.0,Health,Mass Customer,N,No,7.0,unknown
508,Abagail Tordiffe,Female,46.0,Property,Mass Customer,N,Yes,11.0,Administrative Roles
509,Tobe Vamplew,Male,38.0,Financial Services,Affluent Customer,N,Yes,21.0,IT & Software Roles
510,Sheilah Blackmore,Female,25.0,Unknown,Mass Customer,N,No,2.0,unknown
511,Theo Tolmie,Female,35.0,Health,High Net Worth,N,No,10.0,Healthcare & Therapy
512,Sigfried Semken,Male,62.0,Financial Services,Mass Customer,N,No,6.0,Management & Leadership Roles
