customer_id,name,age,gender,past_3_years_bike_related_purchases,categorized_job_title,job_industry_category,wealth_segment,owns_car,tenure,postcode,state,property_valuation
241,Quillan Duigan,30.0,Male,94,Engineering & Technical Roles,Entertainment,Mass Customer,No,20.0,4152,Queensland,7
242,Taite Droghan,25.0,Male,17,Healthcare & Therapy,Property,Affluent Customer,No,8.0,2200,New South Wales,9
243,Barbara Croxley,41.0,Female,94,Education & Teaching,Manufacturing,High Net Worth,Yes,14.0,2250,New South Wales,8
244,Germayne Sperry,43.0,Male,57,unknown,Retail,Affluent Customer,No,8.0,3023,Victoria,6
245,Noell Grahlmans,16.0,Female,6,Education & Teaching,Financial Services,Affluent Customer,No,1.0,3500,Victoria,1
246,Binny Whight,26.0,Female,63,IT & Software Roles,Manufacturing,High Net Worth,No,9.0,4300,Queensland,5
247,Kristal Joysey,34.0,Female,62,Administrative Roles,Financial Services,High Net Worth,Yes,13.0,2283,New South Wales,4
248,Inger Eskell,39.0,Female,76,Healthcare & Therapy,Health,Affluent Customer,Yes,12.0,2102,New South Wales,10
249,D'arcy Slay,25.0,Male,65,Healthcare & Therapy,IT,High Net Worth,No,9.0,2204,New South Wales,11
250,Kristofer Unknown,29.0,Male,53,Administrative Roles,Health,Mass Customer,Yes,13.0,2040,New South Wales,10
251,Mala Unknown,40.0,Female,88,Management & Leadership Roles,Financial Services,Affluent Customer,Yes,10.0,2749,New South Wales,8
252,Anthea Ruskin,34.0,Female,39,Administrative Roles,Property,Mass Customer,Yes,13.0,2304,New South Wales,7
253,Amalee Choak,20.0,Female,82,Science & Research,Health,Mass Customer,Yes,1.0,2340,New South Wales,7
254,Barbie Rubi,56.0,Female,98,IT & Software Roles,Retail,Mass Customer,No,14.0,3580,Victoria,1
255,Keeley Kruger,64.0,Female,2,IT & Software Roles,IT,Mass Customer,No,5.0,3355,Victoria,2
256,Linell Beadle,42.0,Female,16,Management & Leadership Roles,Health,High Net Worth,Yes,21.0,2287,New South Wales,7
257,Marissa Unknown,51.0,Female,70,Marketing & Media,Manufacturing,Affluent Customer,Yes,19.0,2324,New South Wales,5
258,Othella Keher,25.0,Female,24,Administrative Roles,Manufacturing,High Net Worth,No,9.0,2323,New South Wales,6
259,Venita Dymick,34.0,Female,70,Engineering & Technical Roles,Health,High Net Worth,Yes,3.0,2320,New South Wales,6
260,Farand Marriner,38.0,Female,47,Engineering & Technical Roles,Health,High Net Worth,Yes,22.0,4680,Queensland,2
261,Marve Pryn,40.0,Male,74,Engineering & Technical Roles,Unknown,Mass Customer,No,8.0,2346,New South Wales,1
262,Cordie Petrelli,40.0,Male,97,unknown,Health,High Net Worth,Yes,10.0,2031,New South Wales,10
263,Tonia Leigh,32.0,Female,89,Healthcare & Therapy,Health,High Net Worth,No,7.0,2064,New South Wales,9
264,Jedd Spiby,40.0,Male,31,IT & Software Roles,Health,Mass Customer,No,11.0,2176,New South Wales,10
265,Pennie Stoile,52.0,Male,74,Marketing & Media,Retail,High Net Worth,Yes,18.0,3195,Victoria,9
266,Lelia Garatty,28.0,Female,69,Marketing & Media,Retail,Affluent Customer,No,18.0,2010,New South Wales,10
268,Kacie Kidston,39.0,Female,60,Engineering & Technical Roles,Manufacturing,Mass Customer,No,10.0,2752,New South Wales,9
269,Zacherie Grindley,63.0,Male,55,Healthcare & Therapy,Property,Mass Customer,Yes,9.0,3802,Victoria,7
270,Auberta Roundtree,47.0,Female,38,Finance & Accounting,Unknown,Mass Customer,Yes,17.0,3071,Victoria,10
271,Doll Burtwell,26.0,Female,51,Finance & Accounting,Financial Services,Mass Customer,No,4.0,4735,Queensland,2
272,Arlie Crean,30.0,Female,22,Engineering & Technical Roles,Retail,Mass Customer,Yes,1.0,2065,New South Wales,12
273,Nevile Abraham,54.0,Male,54,Engineering & Technical Roles,Unknown,Mass Customer,No,19.0,3081,Victoria,9
274,Tessi Hesse,41.0,Female,66,Marketing & Media,Health,Mass Customer,Yes,14.0,3205,Victoria,8
275,Dud Unknown,62.0,Male,7,Management & Leadership Roles,Health,High Net Worth,No,13.0,2165,New South Wales,4
276,Goldi Dwine,27.0,Female,47,unknown,Financial Services,Mass Customer,No,22.0,3125,Victoria,8
277,Jehanna Alvarado,61.0,Female,69,Management & Leadership Roles,Unknown,High Net Worth,No,15.0,4214,Queensland,8
278,Sydney Georger,20.0,Male,22,Administrative Roles,Unknown,Affluent Customer,Yes,4.0,2030,New South Wales,12
279,Tamera Hinckes,36.0,Female,0,Marketing & Media,Manufacturing,Mass Customer,No,11.0,2036,New South Wales,11
280,Welch MacAllaster,22.0,Male,15,Engineering & Technical Roles,Unknown,Affluent Customer,Yes,5.0,2767,New South Wales,8
281,Jeanette Sizzey,45.0,Female,51,Finance & Accounting,Financial Services,High Net Worth,Yes,8.0,2798,New South Wales,6
282,Lauren Curcher,28.0,Male,82,Management & Leadership Roles,Argiculture,High Net Worth,Yes,11.0,4211,Queensland,5
283,Sari Noye,26.0,Female,34,Administrative Roles,Retail,Mass Customer,No,2.0,4508,Queensland,6
284,Seth Moorman,31.0,Male,38,Finance & Accounting,Financial Services,High Net Worth,Yes,9.0,2032,New South Wales,11
285,Julee Janovsky,40.0,Female,3,Marketing & Media,Manufacturing,Mass Customer,No,12.0,2117,New South Wales,12
286,Kiley Canaan,28.0,Male,99,Administrative Roles,Manufacturing,Affluent Customer,Yes,11.0,4551,Queensland,7
287,Hannie Wodham,32.0,Female,41,Engineering & Technical Roles,Manufacturing,Affluent Customer,No,4.0,2765,New South Wales,8
288,Ebenezer Seedman,32.0,Male,71,unknown,Manufacturing,High Net Worth,No,9.0,3064,Victoria,7
289,Modestia Lithgow,47.0,Female,43,Healthcare & Therapy,Health,High Net Worth,No,10.0,2023,New South Wales,9
291,Aime Burston,46.0,Female,63,Administrative Roles,Entertainment,Mass Customer,No,4.0,3810,Victoria,5
292,Gelya Gerant,56.0,Female,42,Management & Leadership Roles,Unknown,Affluent Customer,Yes,9.0,4151,Queensland,8
293,Virgilio Willcocks,28.0,Male,80,Administrative Roles,Manufacturing,Mass Customer,Yes,20.0,2830,New South Wales,2
294,Magnum Slowan,58.0,Male,39,Administrative Roles,Unknown,High Net Worth,No,5.0,3030,Victoria,7
295,Lena Chape,53.0,Female,64,Engineering & Technical Roles,Unknown,Mass Customer,Yes,18.0,4812,Queensland,6
296,Marshal Rathbone,45.0,Male,34,unknown,Health,High Net Worth,Yes,17.0,2141,New South Wales,8
297,Cecile MacLise,58.0,Female,33,Engineering & Technical Roles,Manufacturing,High Net Worth,No,16.0,3810,Victoria,7
298,Maurise Lenglet,61.0,Male,69,Engineering & Technical Roles,Manufacturing,High Net Worth,No,9.0,3029,Victoria,8
299,Corabelle Hartnell,61.0,Female,80,Finance & Accounting,Financial Services,Mass Customer,Yes,7.0,2173,New South Wales,9
300,Malachi Hadcroft,61.0,Male,88,Healthcare & Therapy,Health,Mass Customer,No,9.0,3199,Victoria,9
301,Hildy Bilbrook,37.0,Female,54,Engineering & Technical Roles,Manufacturing,High Net Worth,No,19.0,2320,New South Wales,7
302,Laurice Colgrave,40.0,Female,32,unknown,Health,Mass Customer,No,13.0,4506,Queensland,7
303,Shane Smetoun,43.0,Female,59,Administrative Roles,Argiculture,Mass Customer,Yes,14.0,2516,New South Wales,9
304,Paddy Mumbray,48.0,Male,36,Management & Leadership Roles,Manufacturing,Mass Customer,Yes,15.0,2035,New South Wales,11
305,Cris Chellam,43.0,Female,1,Finance & Accounting,Financial Services,Mass Customer,No,11.0,2747,New South Wales,4
306,Ruy Adanet,44.0,Male,19,Engineering & Technical Roles,Health,High Net Worth,No,18.0,3030,Victoria,3
307,Ruben Handlin,33.0,Male,55,Healthcare & Therapy,Health,Affluent Customer,Yes,12.0,3152,Victoria,9
308,Iver Dobsons,34.0,Male,2,Engineering & Technical Roles,IT,High Net Worth,No,4.0,3340,Victoria,5
309,Maurizia Ligerton,43.0,Female,53,Healthcare & Therapy,Health,Mass Customer,Yes,21.0,3182,Victoria,7
310,Myranda Clowser,32.0,Female,0,Administrative Roles,Financial Services,Mass Customer,Yes,18.0,2450,New South Wales,9
311,Jaimie Halms,60.0,Female,86,Finance & Accounting,Health,High Net Worth,No,12.0,2227,New South Wales,10
312,Garek Prattin,59.0,Male,44,IT & Software Roles,Financial Services,Affluent Customer,Yes,6.0,2216,New South Wales,10
313,Theo McKune,30.0,Male,70,Engineering & Technical Roles,Manufacturing,Mass Customer,Yes,13.0,3796,Victoria,8
314,Catie Advani,55.0,Female,27,Administrative Roles,Retail,High Net Worth,Yes,5.0,3064,Victoria,3
315,Lisa Odlin,59.0,Female,67,Engineering & Technical Roles,Manufacturing,Affluent Customer,No,12.0,3197,Victoria,10
316,Genni Larway,41.0,Female,72,Science & Research,Manufacturing,Mass Customer,Yes,10.0,3064,Victoria,7
317,Elicia Dahler,43.0,Female,26,Engineering & Technical Roles,Entertainment,Mass Customer,Yes,14.0,2232,New South Wales,10
318,Libbie Castelin,48.0,Female,21,Engineering & Technical Roles,Retail,Affluent Customer,Yes,18.0,2365,New South Wales,2
319,Madelle Matteris,46.0,Female,32,unknown,Retail,Mass Customer,Yes,14.0,2747,New South Wales,8
320,Aldous Cubin,20.0,Male,19,Engineering & Technical Roles,Health,Mass Customer,No,4.0,4701,Queensland,2
321,Christean Finnes,44.0,Female,58,Marketing & Media,Unknown,Mass Customer,No,18.0,4503,Queensland,5
322,De Denington,40.0,Female,19,Science & Research,Financial Services,Mass Customer,Yes,11.0,4350,Queensland,6
323,Celka Goodrich,44.0,Female,54,Engineering & Technical Roles,Health,Mass Customer,Yes,7.0,4210,Queensland,9
324,Franz Lyptrit,31.0,Male,97,Engineering & Technical Roles,IT,Mass Customer,Yes,15.0,2223,New South Wales,9
325,Anthia Ghilardini,46.0,Female,98,Engineering & Technical Roles,Financial Services,Affluent Customer,Yes,17.0,4122,Queensland,8
326,Guenna Spensly,37.0,Female,74,Engineering & Technical Roles,Financial Services,Mass Customer,No,6.0,2515,New South Wales,10
327,Cris Richfield,49.0,Female,10,Engineering & Technical Roles,Health,Mass Customer,No,12.0,4214,Queensland,8
328,Bernice Kings,26.0,Female,87,Engineering & Technical Roles,Manufacturing,Mass Customer,No,12.0,3437,Victoria,8
329,Garvy Berthel,33.0,Male,25,Marketing & Media,Entertainment,High Net Worth,Yes,12.0,3338,Victoria,4
330,Port Pancost,58.0,Male,78,Administrative Roles,Manufacturing,High Net Worth,Yes,7.0,2203,New South Wales,9
331,Ford Groucock,19.0,Male,87,IT & Software Roles,Health,Mass Customer,Yes,3.0,2088,New South Wales,8
332,Liza Trouel,39.0,Female,23,Engineering & Technical Roles,Health,High Net Worth,No,14.0,4226,Queensland,8
333,Debbi Doohey,52.0,Female,25,Marketing & Media,Financial Services,Affluent Customer,Yes,8.0,4213,Queensland,5
334,Fredi Iannuzzelli,18.0,Female,71,Finance & Accounting,Financial Services,Affluent Customer,Yes,3.0,3356,Victoria,2
335,Debee Martynov,34.0,Female,20,Marketing & Media,Unknown,Affluent Customer,No,8.0,3223,Victoria,6
336,Georgiana Wallington,38.0,Female,91,unknown,Manufacturing,High Net Worth,No,3.0,3032,Victoria,8
337,Shaylah Urquhart,38.0,Female,67,Science & Research,Argiculture,High Net Worth,Yes,12.0,3105,Victoria,10
338,Hilliary Littrell,59.0,Female,33,unknown,Health,Mass Customer,No,19.0,3101,Victoria,12
339,Nanny Casero,37.0,Female,56,Administrative Roles,Health,Mass Customer,No,12.0,2763,New South Wales,8
340,Joshuah Purvey,44.0,Male,39,unknown,Argiculture,Mass Customer,Yes,17.0,2089,New South Wales,10
341,Jeremiah Wasling,41.0,Male,10,Engineering & Technical Roles,Financial Services,Mass Customer,No,5.0,2759,New South Wales,8
342,Winslow Hammant,30.0,Male,40,Engineering & Technical Roles,Health,High Net Worth,No,2.0,2040,New South Wales,10
343,Nicole Johananoff,60.0,Female,76,Administrative Roles,Property,Affluent Customer,No,13.0,2126,New South Wales,11
344,Carlene Eyckelbeck,44.0,Female,91,unknown,Unknown,High Net Worth,Yes,4.0,2147,New South Wales,9
345,Tish Oleksiak,28.0,Female,74,Marketing & Media,Health,High Net Worth,Yes,17.0,2251,New South Wales,9
346,Timmie Eisikowitz,36.0,Male,68,Finance & Accounting,Financial Services,Mass Customer,No,3.0,2155,New South Wales,10
347,Berkly Grishinov,52.0,Male,50,Marketing & Media,Financial Services,Mass Customer,No,9.0,2153,New South Wales,9
348,Gan Devoy,37.0,Male,20,Administrative Roles,Retail,Mass Customer,Yes,9.0,2768,New South Wales,10
349,Vinnie Usherwood,36.0,Female,35,Engineering & Technical Roles,Manufacturing,High Net Worth,No,4.0,3127,Victoria,11
350,Carmela Jesper,40.0,Female,47,Healthcare & Therapy,Health,Mass Customer,Yes,9.0,3087,Victoria,9
351,Dev Hafner,18.0,Male,69,Science & Research,Health,Mass Customer,Yes,2.0,3131,Victoria,10
352,Orrin Finding,38.0,Male,12,Marketing & Media,Retail,Mass Customer,No,4.0,4350,Queensland,6
353,Antonia Cardis,37.0,Female,9,IT & Software Roles,Unknown,Mass Customer,No,3.0,3134,Victoria,9
354,Mavra Donavan,37.0,Female,87,Administrative Roles,Property,Mass Customer,No,9.0,2830,New South Wales,5
355,Stacy Gullane,38.0,Female,97,Engineering & Technical Roles,Retail,Mass Customer,Yes,3.0,2193,New South Wales,8
356,Nichole Unknown,42.0,Female,10,Education & Teaching,Entertainment,High Net Worth,No,5.0,4055,Queensland,3
357,Betta Shrimpton,48.0,Female,21,Management & Leadership Roles,Unknown,Affluent Customer,No,18.0,3199,Victoria,9
358,Kippie Crimpe,32.0,Female,54,Administrative Roles,Unknown,Mass Customer,No,18.0,2170,New South Wales,9
359,Dulcine Gauson,59.0,Female,2,Administrative Roles,Manufacturing,Affluent Customer,Yes,6.0,2322,New South Wales,4
360,Atalanta Starbucke,61.0,Female,64,Science & Research,Property,Mass Customer,Yes,19.0,2530,New South Wales,7
361,Stephana Minero,18.0,Female,59,Engineering & Technical Roles,Health,Mass Customer,Yes,2.0,2075,New South Wales,11
362,Jamima Pirolini,43.0,Female,47,Engineering & Technical Roles,Financial Services,High Net Worth,Yes,18.0,2340,New South Wales,7
363,Sabrina Caddy,29.0,Female,82,Management & Leadership Roles,Retail,Mass Customer,Yes,7.0,2066,New South Wales,12
364,Leontyne Simpkiss,41.0,Female,96,Engineering & Technical Roles,Financial Services,Affluent Customer,No,11.0,4217,Queensland,9
365,Romona Capitano,41.0,Female,98,Management & Leadership Roles,Property,High Net Worth,No,15.0,4020,Queensland,5
366,Constance Ucchino,64.0,Female,7,Education & Teaching,Entertainment,High Net Worth,No,19.0,2096,New South Wales,10
367,Katrinka Sturrock,32.0,Female,93,Engineering & Technical Roles,Manufacturing,Mass Customer,Yes,12.0,2179,New South Wales,12
368,Lacee Roan,31.0,Female,32,unknown,Financial Services,High Net Worth,No,6.0,4127,Queensland,6
369,Alic Trenear,26.0,Male,19,Finance & Accounting,Financial Services,Mass Customer,Yes,9.0,3130,Victoria,10
370,Trstram Bondesen,19.0,Male,91,unknown,Telecommunications,Affluent Customer,Yes,3.0,4570,Queensland,4
371,Pernell Favelle,63.0,Male,7,Engineering & Technical Roles,Financial Services,Mass Customer,No,7.0,3215,Victoria,4
372,Moina Thumim,30.0,Female,19,Marketing & Media,Property,Affluent Customer,Yes,4.0,3101,Victoria,8
373,Eva Colenutt,17.0,Female,95,Engineering & Technical Roles,Health,High Net Worth,Yes,1.0,3931,Victoria,9
374,Valdemar MacCoughen,25.0,Male,81,Finance & Accounting,Financial Services,Mass Customer,Yes,8.0,3165,Victoria,10
375,Salvidor Renzo,41.0,Male,13,Engineering & Technical Roles,Manufacturing,Mass Customer,Yes,7.0,2166,New South Wales,9
376,Marena Brunotti,51.0,Female,60,Finance & Accounting,Financial Services,Mass Customer,Yes,19.0,3936,Victoria,7
377,Levy Bonavia,18.0,Male,65,Science & Research,Argiculture,Mass Customer,No,1.0,2265,New South Wales,5
378,Raquela Yuille,43.0,Female,98,Engineering & Technical Roles,Retail,Mass Customer,No,17.0,2203,New South Wales,9
379,Bert Ainslie,37.0,Male,2,unknown,Manufacturing,High Net Worth,Yes,4.0,3034,Victoria,7
380,Teriann Birdsey,61.0,Female,66,Engineering & Technical Roles,Property,Mass Customer,No,17.0,4670,Queensland,1
381,Leesa Castleman,21.0,Female,99,Marketing & Media,Unknown,Affluent Customer,No,1.0,2062,New South Wales,12
382,Issiah Fardell,32.0,Male,68,Science & Research,Health,Mass Customer,Yes,7.0,2162,New South Wales,5
383,Barclay Shalders,39.0,Male,37,Healthcare & Therapy,Unknown,Affluent Customer,No,14.0,4170,Queensland,8
384,Friederike Bestar,41.0,Female,70,unknown,Financial Services,Affluent Customer,No,17.0,3033,Victoria,7
385,Kendall Humes,51.0,Male,69,Management & Leadership Roles,Health,High Net Worth,No,9.0,2170,New South Wales,9
386,Ethelyn Pincott,27.0,Female,63,Engineering & Technical Roles,Argiculture,Mass Customer,No,5.0,2749,New South Wales,8
387,Spike Thieme,40.0,Male,34,Administrative Roles,Financial Services,Mass Customer,No,22.0,2144,New South Wales,10
388,Carlye Bartle,51.0,Female,53,unknown,Financial Services,Mass Customer,Yes,11.0,3805,Victoria,8
389,Dorene Scrivner,42.0,Female,97,Engineering & Technical Roles,Entertainment,Affluent Customer,Yes,17.0,2047,New South Wales,9
390,Royall Slimings,20.0,Male,83,Engineering & Technical Roles,Health,Affluent Customer,No,3.0,2100,New South Wales,10
391,Duffie Woodier,47.0,Male,80,unknown,Argiculture,Mass Customer,No,16.0,2642,New South Wales,2
392,Brandyn Morrid,39.0,Male,38,Healthcare & Therapy,Property,Mass Customer,No,13.0,3228,Victoria,8
393,Cesaro Isbell,62.0,Male,35,Education & Teaching,Manufacturing,Mass Customer,Yes,9.0,2145,New South Wales,10
394,Roanne Cowthard,40.0,Female,70,Administrative Roles,Health,High Net Worth,Yes,16.0,2287,New South Wales,5
395,Penn Burkinshaw,41.0,Male,28,IT & Software Roles,Retail,High Net Worth,Yes,9.0,3444,Victoria,7
396,Peria Iscowitz,50.0,Female,98,Engineering & Technical Roles,Telecommunications,High Net Worth,Yes,16.0,2076,New South Wales,11
397,Nerissa Foote,36.0,Female,86,Administrative Roles,Financial Services,Affluent Customer,Yes,5.0,4124,Queensland,7
398,Randee Douberday,48.0,Female,20,unknown,Retail,Affluent Customer,No,11.0,3191,Victoria,12
399,Nickie Neissen,41.0,Male,26,Engineering & Technical Roles,Manufacturing,Affluent Customer,Yes,16.0,4305,Queensland,3
400,Sibeal Fellow,55.0,Female,86,Finance & Accounting,Financial Services,Mass Customer,No,5.0,3195,Victoria,11
401,Halette Helling,31.0,Female,56,Administrative Roles,Retail,Mass Customer,No,15.0,2579,New South Wales,5
402,Berne Donegan,40.0,Male,9,IT & Software Roles,Retail,Affluent Customer,No,22.0,2835,New South Wales,1
403,Easter Laffoley-Lane,42.0,Female,40,Marketing & Media,Unknown,Mass Customer,Yes,17.0,3337,Victoria,3
404,Sinclair Sustins,22.0,Male,92,Engineering & Technical Roles,Financial Services,Affluent Customer,Yes,4.0,2536,New South Wales,4
405,Vivien Urion,46.0,Female,19,unknown,Manufacturing,High Net Worth,Yes,14.0,2770,New South Wales,8
406,Rhona Spilsburie,30.0,Female,58,Finance & Accounting,Financial Services,High Net Worth,No,12.0,2646,New South Wales,1
407,Chryste Acum,38.0,Female,82,Engineering & Technical Roles,Unknown,High Net Worth,Yes,15.0,2756,New South Wales,8
408,Kurtis Baistow,26.0,Male,79,Finance & Accounting,Financial Services,Affluent Customer,No,11.0,3133,Victoria,10
409,Tatiania O'Kane,39.0,Female,84,Administrative Roles,Health,Mass Customer,Yes,13.0,2066,New South Wales,9
410,Alicia Townend,27.0,Female,14,Engineering & Technical Roles,Unknown,Mass Customer,Yes,11.0,2750,New South Wales,8
411,Cathyleen Bern,40.0,Female,84,Management & Leadership Roles,Financial Services,High Net Worth,No,12.0,2750,New South Wales,8
412,Evanne Feechum,57.0,Female,65,unknown,IT,High Net Worth,No,19.0,4558,Queensland,3
413,Simone Denys,60.0,Male,79,Management & Leadership Roles,Unknown,High Net Worth,Yes,19.0,2211,New South Wales,9
414,Thorin Grimoldby,41.0,Male,12,Marketing & Media,Health,High Net Worth,No,10.0,2570,New South Wales,8
415,Conchita Jeans,62.0,Female,20,Finance & Accounting,Financial Services,Affluent Customer,Yes,18.0,2170,New South Wales,9
